timestamp,file,state,basename,date,time,datetime,device_id,device_path,audio_path,duration
20230906235601,/home/phablet/Documents/pam_output/recording_20230906235501.flac,success,recording_20230906235501.flac,20230906,235501,2023-09-06 23:55:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230906235501.flac,59.84
20230907000101,/home/phablet/Documents/pam_output/recording_20230907000001.flac,success,recording_20230907000001.flac,20230907,000001,2023-09-07 00:00:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907000001.flac,59.88267573696145
20230907000602,/home/phablet/Documents/pam_output/recording_20230907000502.flac,success,recording_20230907000502.flac,20230907,000502,2023-09-07 00:05:02,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907000502.flac,59.84
20230907001101,/home/phablet/Documents/pam_output/recording_20230907001001.flac,success,recording_20230907001001.flac,20230907,001001,2023-09-07 00:10:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907001001.flac,59.84
20230907001601,/home/phablet/Documents/pam_output/recording_20230907001501.flac,success,recording_20230907001501.flac,20230907,001501,2023-09-07 00:15:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907001501.flac,59.84
20230907002101,/home/phablet/Documents/pam_output/recording_20230907002001.flac,success,recording_20230907002001.flac,20230907,002001,2023-09-07 00:20:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907002001.flac,59.84
20230907002601,/home/phablet/Documents/pam_output/recording_20230907002501.flac,success,recording_20230907002501.flac,20230907,002501,2023-09-07 00:25:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907002501.flac,59.84
20230907003102,/home/phablet/Documents/pam_output/recording_20230907003002.flac,success,recording_20230907003002.flac,20230907,003002,2023-09-07 00:30:02,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907003002.flac,59.84
20230907003601,/home/phablet/Documents/pam_output/recording_20230907003501.flac,success,recording_20230907003501.flac,20230907,003501,2023-09-07 00:35:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907003501.flac,59.84
20230907004101,/home/phablet/Documents/pam_output/recording_20230907004001.flac,success,recording_20230907004001.flac,20230907,004001,2023-09-07 00:40:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907004001.flac,59.861337868480724
20230907004601,/home/phablet/Documents/pam_output/recording_20230907004501.flac,success,recording_20230907004501.flac,20230907,004501,2023-09-07 00:45:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907004501.flac,59.84
20230907005101,/home/phablet/Documents/pam_output/recording_20230907005001.flac,success,recording_20230907005001.flac,20230907,005001,2023-09-07 00:50:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907005001.flac,59.84
20230907005601,/home/phablet/Documents/pam_output/recording_20230907005501.flac,success,recording_20230907005501.flac,20230907,005501,2023-09-07 00:55:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907005501.flac,59.861337868480724
20230907010101,/home/phablet/Documents/pam_output/recording_20230907010001.flac,success,recording_20230907010001.flac,20230907,010001,2023-09-07 01:00:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907010001.flac,59.84
20230907010601,/home/phablet/Documents/pam_output/recording_20230907010501.flac,success,recording_20230907010501.flac,20230907,010501,2023-09-07 01:05:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907010501.flac,59.84
